ano,mes,data,regiao,uf,municipio,populacao,chuva_mm,temperatura_media,casos_dengue,internacoes,obitos,incidencia_100k,nivel_alerta
2015,7,2015-07-01,Sul,SC,Joinville,4554264,34.7,20.3,815,42,2,17.9,Baixo
2015,7,2015-07-01,Sul,RS,Porto Alegre,896886,58.4,21.2,200,14,0,22.3,Médio
2015,7,2015-07-01,Sul,RS,Caxias do Sul,1055408,76.4,22.9,253,17,1,23.97,Médio
2015,8,2015-08-01,Norte,AM,Manaus,724153,114.6,25.6,223,12,0,30.79,Médio
2015,8,2015-08-01,Norte,PA,Belém,1315632,69.5,23.2,302,19,1,22.95,Médio
2015,8,2015-08-01,Norte,PA,Santarém,1890807,37.5,28.5,516,19,3,27.29,Médio
2015,8,2015-08-01,Norte,RO,Porto Velho,2693156,106.1,25.7,863,41,2,32.04,Médio
2015,8,2015-08-01,Norte,TO,Palmas,3700151,37.9,30.3,1058,53,2,28.59,Médio
2015,8,2015-08-01,Nordeste,BA,Salvador,2389746,45.9,26.9,640,42,0,26.78,Médio
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,1664699,0.0,26.9,359,15,0,21.57,Médio
2015,8,2015-08-01,Nordeste,PE,Recife,2174442,55.5,24.7,549,28,0,25.25,Médio
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,4158455,81.0,27.9,1328,71,3,31.93,Médio
2015,8,2015-08-01,Nordeste,CE,Fortaleza,4077837,37.6,26.2,1012,50,0,24.82,Médio
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,3846119,59.4,27.9,1106,61,0,28.76,Médio
2015,8,2015-08-01,Nordeste,MA,São Luís,2965854,78.9,28.7,925,56,0,31.19,Médio
2015,8,2015-08-01,Nordeste,PB,João Pessoa,2172016,58.3,26.7,573,26,2,26.38,Médio
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,733164,93.5,27.2,269,12,0,36.69,Médio
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,1518379,63.6,28.0,418,26,0,27.53,Médio
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,1899604,128.5,29.3,690,28,0,36.32,Médio
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,2782479,25.9,26.0,674,29,3,24.22,Médio
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,1154277,77.1,28.3,386,13,1,33.44,Médio
2015,8,2015-08-01,Sudeste,SP,São Paulo,2561295,67.3,25.1,672,40,1,26.24,Médio
2015,8,2015-08-01,Sudeste,SP,Campinas,2592750,121.9,27.7,891,43,0,34.37,Médio
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,2241702,75.9,26.4,648,32,0,28.91,Médio
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,2192708,83.1,28.0,660,30,1,30.1,Médio
2015,8,2015-08-01,Sudeste,RJ,Niterói,1113629,35.5,26.6,302,13,0,27.12,Médio
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,4844494,102.7,26.5,1610,86,1,33.23,Médio
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,4954608,28.0,25.7,1206,68,1,24.34,Médio
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,4857515,87.6,26.8,1427,77,0,29.38,Médio
2015,8,2015-08-01,Sudeste,MG,Uberlândia,807505,44.9,25.6,205,9,0,25.39,Médio
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,4295827,71.5,30.3,1348,80,4,31.38,Médio
2015,8,2015-08-01,Sudeste,ES,Vitória,1907357,77.5,27.5,597,32,2,31.3,Médio
2015,8,2015-08-01,Sudeste,ES,Vila Velha,1887273,40.3,27.3,492,22,1,26.07,Médio
2015,8,2015-08-01,Sudeste,ES,Serra,3748609,135.6,29.6,1402,67,0,37.4,Médio
2015,8,2015-08-01,Sul,PR,Curitiba,1045748,75.9,23.9,301,20,1,28.78,Médio
2015,8,2015-08-01,Sul,PR,Londrina,2895785,39.2,21.2,613,24,2,21.17,Médio
2015,8,2015-08-01,Sul,SC,Florianópolis,364459,45.5,18.5,63,2,0,17.29,Baixo
2015,8,2015-08-01,Sul,SC,Joinville,3979430,72.0,20.4,945,40,1,23.75,Médio
2015,8,2015-08-01,Sul,RS,Porto Alegre,2234138,130.8,19.9,648,40,0,29.0,Médio
2015,8,2015-08-01,Sul,RS,Caxias do Sul,3251407,128.4,22.2,1006,61,1,30.94,Médio
2015,9,2015-09-01,Norte,AM,Manaus,4688180,38.5,25.1,1124,49,0,23.98,Médio
2015,9,2015-09-01,Norte,PA,Belém,1645072,44.5,25.3,395,29,1,24.01,Médio
2015,9,2015-09-01,Norte,PA,Santarém,4017419,41.6,25.6,1008,65,0,25.09,Médio
2015,9,2015-09-01,Norte,RO,Porto Velho,3218612,115.0,24.2,951,35,0,29.55,Médio
2015,9,2015-09-01,Norte,TO,Palmas,555273,63.6,26.7,148,7,0,26.65,Médio
2015,9,2015-09-01,Nordeste,BA,Salvador,2958566,59.2,25.8,770,32,1,26.03,Médio
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,2026759,83.7,29.6,697,32,1,34.39,Médio
2015,9,2015-09-01,Nordeste,PE,Recife,4887974,91.1,25.5,1439,66,1,29.44,Médio
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,1477535,76.5,30.4,460,18,0,31.13,Médio
2015,9,2015-09-01,Nordeste,CE,Fortaleza,679736,106.0,28.0,231,12,0,33.98,Médio
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,4605478,81.7,28.0,1413,67,2,30.68,Médio
2015,9,2015-09-01,Nordeste,MA,São Luís,1404432,58.9,27.4,397,23,0,28.27,Médio
2015,9,2015-09-01,Nordeste,PB,João Pessoa,4501078,26.6,31.5,1391,65,3,30.9,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,4244362,124.2,25.3,1391,70,4,32.77,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,4399268,115.9,27.4,1544,67,3,35.1,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,2981226,83.0,27.6,869,44,5,29.15,Médio
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,3708124,143.4,25.1,1340,66,1,36.14,Médio
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,1694125,52.0,28.1,493,21,1,29.1,Médio
2015,9,2015-09-01,Sudeste,SP,São Paulo,4051099,64.0,25.2,1072,56,2,26.46,Médio
2015,9,2015-09-01,Sudeste,SP,Campinas,2683491,100.8,25.3,782,40,1,29.14,Médio
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,4510101,68.1,28.0,1363,62,4,30.22,Médio
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,842874,93.5,26.3,249,8,0,29.54,Médio
2015,9,2015-09-01,Sudeste,RJ,Niterói,2766868,114.6,24.3,853,38,1,30.83,Médio
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,2554185,39.1,26.6,649,39,0,25.41,Médio
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,4544014,5.2,31.4,1202,59,2,26.45,Médio
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,912577,148.6,24.9,300,14,1,32.87,Médio
2015,9,2015-09-01,Sudeste,MG,Uberlândia,1743150,132.5,26.0,592,23,0,33.96,Médio
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,260627,90.4,24.3,78,4,0,29.93,Médio
2015,9,2015-09-01,Sudeste,ES,Vitória,3097791,55.5,28.1,915,56,1,29.54,Médio
2015,9,2015-09-01,Sudeste,ES,Vila Velha,4770228,100.7,29.0,1577,60,3,33.06,Médio
2015,9,2015-09-01,Sudeste,ES,Serra,2626907,52.9,27.9,752,37,1,28.63,Médio
2015,9,2015-09-01,Sul,PR,Curitiba,1437869,33.4,22.3,283,18,1,19.68,Baixo
2015,9,2015-09-01,Sul,PR,Londrina,2605233,31.4,20.4,469,32,1,18.0,Baixo
2015,9,2015-09-01,Sul,SC,Florianópolis,2556972,46.5,23.5,581,39,0,22.72,Médio
2015,9,2015-09-01,Sul,SC,Joinville,4645845,68.5,20.2,1062,42,3,22.86,Médio
2015,9,2015-09-01,Sul,RS,Porto Alegre,4606777,122.6,19.6,1216,60,1,26.4,Médio
2015,9,2015-09-01,Sul,RS,Caxias do Sul,3022892,86.6,21.4,777,42,0,25.7,Médio
2015,10,2015-10-01,Norte,AM,Manaus,4731726,40.6,25.2,1143,58,0,24.16,Médio
2015,10,2015-10-01,Norte,PA,Belém,1959191,72.0,29.2,635,19,1,32.41,Médio
2015,10,2015-10-01,Norte,PA,Santarém,832209,52.1,28.2,233,19,0,28.0,Médio
2015,10,2015-10-01,Norte,RO,Porto Velho,1257056,31.8,26.5,329,21,2,26.17,Médio
2015,10,2015-10-01,Norte,TO,Palmas,607572,21.5,29.2,165,7,0,27.16,Médio
2015,10,2015-10-01,Nordeste,BA,Salvador,3416578,77.3,25.3,986,63,0,28.86,Médio
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,3270972,79.3,26.8,990,51,3,30.27,Médio
2015,10,2015-10-01,Nordeste,PE,Recife,1707262,103.1,23.4,498,28,2,29.17,Médio
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,986846,34.1,24.4,216,16,1,21.89,Médio
2015,10,2015-10-01,Nordeste,CE,Fortaleza,4959321,96.7,30.8,1755,85,5,35.39,Médio
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,3360861,1.4,26.7,749,42,1,22.29,Médio
2015,10,2015-10-01,Nordeste,MA,São Luís,3590937,96.6,28.3,1202,58,2,33.47,Médio
2015,10,2015-10-01,Nordeste,PB,João Pessoa,473031,44.7,28.2,127,6,0,26.85,Médio
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,2682974,108.8,22.7,742,39,0,27.66,Médio
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,4413029,86.2,27.9,1335,63,0,30.25,Médio
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,625123,106.2,22.3,202,12,1,32.31,Médio
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,3666620,69.7,28.5,1112,47,1,30.33,Médio
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,213273,69.8,26.3,62,5,0,29.07,Médio
2015,10,2015-10-01,Sudeste,SP,São Paulo,1387150,80.9,29.5,448,15,1,32.3,Médio
2015,10,2015-10-01,Sudeste,SP,Campinas,1524231,22.5,25.9,355,19,0,23.29,Médio
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,3078800,53.7,28.4,856,44,4,27.8,Médio
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,3388479,81.2,26.4,1006,49,2,29.69,Médio
2015,10,2015-10-01,Sudeste,RJ,Niterói,4687992,61.5,28.3,1338,66,2,28.54,Médio
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,4102694,155.4,26.8,1485,77,2,36.2,Médio
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,3183784,9.3,25.4,674,36,0,21.17,Médio
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,4647806,35.6,29.4,1317,78,2,28.34,Médio
2015,10,2015-10-01,Sudeste,MG,Uberlândia,2846273,80.8,28.9,920,55,2,32.32,Médio
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,330379,65.8,30.6,105,3,0,31.78,Médio
2015,10,2015-10-01,Sudeste,ES,Vitória,4307240,106.9,28.9,1446,75,1,33.57,Médio
2015,10,2015-10-01,Sudeste,ES,Vila Velha,3283639,67.7,27.5,987,47,1,30.06,Médio
2015,10,2015-10-01,Sudeste,ES,Serra,4347753,83.7,28.9,1393,64,0,32.04,Médio
2015,10,2015-10-01,Sul,PR,Curitiba,3395690,124.5,17.8,918,54,1,27.03,Médio
2015,10,2015-10-01,Sul,PR,Londrina,1831884,38.6,16.4,268,11,0,14.63,Baixo
2015,10,2015-10-01,Sul,SC,Florianópolis,1527798,95.7,23.3,418,25,0,27.36,Médio
2015,10,2015-10-01,Sul,SC,Joinville,3315672,98.7,19.7,822,30,1,24.79,Médio
2015,10,2015-10-01,Sul,RS,Porto Alegre,4702725,80.7,17.3,916,41,1,19.48,Baixo
2015,10,2015-10-01,Sul,RS,Caxias do Sul,3843520,55.9,20.9,794,32,0,20.66,Médio
2015,11,2015-11-01,Norte,AM,Manaus,4083812,122.3,27.2,1376,83,1,33.69,Médio
2015,11,2015-11-01,Norte,PA,Belém,3355461,32.1,24.9,752,48,1,22.41,Médio
2015,11,2015-11-01,Norte,PA,Santarém,4522284,60.5,26.0,1318,77,4,29.14,Médio
2015,11,2015-11-01,Norte,RO,Porto Velho,2613927,66.1,27.1,760,47,2,29.08,Médio
2015,11,2015-11-01,Norte,TO,Palmas,2452101,51.1,28.8,671,41,2,27.36,Médio
2015,11,2015-11-01,Nordeste,BA,Salvador,3315051,44.1,29.5,959,60,1,28.93,Médio
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,3202803,42.4,23.5,760,47,1,23.73,Médio
2015,11,2015-11-01,Nordeste,PE,Recife,2243849,90.4,26.1,652,29,1,29.06,Médio
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,2264728,110.0,26.8,744,38,2,32.85,Médio
2015,11,2015-11-01,Nordeste,CE,Fortaleza,4432436,27.8,28.9,1191,68,2,26.87,Médio
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,963759,77.2,26.2,282,15,1,29.26,Médio
2015,11,2015-11-01,Nordeste,MA,São Luís,4869162,98.5,26.7,1561,73,2,32.06,Médio
2015,11,2015-11-01,Nordeste,PB,João Pessoa,2305541,84.2,31.7,821,40,2,35.61,Médio
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,3247261,98.1,24.5,951,61,1,29.29,Médio
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,1897581,0.0,27.5,445,31,2,23.45,Médio
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,4236836,82.7,27.9,1285,61,5,30.33,Médio
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,3321229,61.3,29.8,1004,49,1,30.23,Médio
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,3584491,53.8,22.9,782,36,2,21.82,Médio
2015,11,2015-11-01,Sudeste,SP,São Paulo,798943,84.2,25.2,242,12,1,30.29,Médio
2015,11,2015-11-01,Sudeste,SP,Campinas,581570,130.7,26.4,210,11,0,36.11,Médio
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,4895106,53.4,26.2,1311,57,2,26.78,Médio
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,4763662,105.7,26.9,1582,89,3,33.21,Médio
2015,11,2015-11-01,Sudeste,RJ,Niterói,2570056,96.6,27.7,823,32,3,32.02,Médio
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,4952222,96.1,27.8,1632,112,0,32.95,Médio
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,2687644,124.4,26.2,893,48,3,33.23,Médio
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,1771488,106.6,30.1,627,37,0,35.39,Médio
2015,11,2015-11-01,Sudeste,MG,Uberlândia,4617135,109.1,28.2,1571,57,2,34.03,Médio
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,921639,112.1,23.9,258,9,0,27.99,Médio
2015,11,2015-11-01,Sudeste,ES,Vitória,723198,90.0,27.2,229,7,0,31.66,Médio
2015,11,2015-11-01,Sudeste,ES,Vila Velha,2302340,83.6,29.0,752,38,1,32.66,Médio
2015,11,2015-11-01,Sudeste,ES,Serra,908773,105.7,25.4,287,11,0,31.58,Médio
2015,11,2015-11-01,Sul,PR,Curitiba,3455092,96.1,17.2,780,30,0,22.58,Médio
2015,11,2015-11-01,Sul,PR,Londrina,4893677,137.4,21.9,1489,76,2,30.43,Médio
2015,11,2015-11-01,Sul,SC,Florianópolis,4697957,59.1,25.1,1263,67,0,26.88,Médio
2015,11,2015-11-01,Sul,SC,Joinville,3169639,164.8,21.8,1071,57,0,33.79,Médio
2015,11,2015-11-01,Sul,RS,Porto Alegre,1266232,113.5,20.6,362,21,2,28.59,Médio
2015,11,2015-11-01,Sul,RS,Caxias do Sul,4776110,26.1,18.2,757,45,0,15.85,Baixo
2015,12,2015-12-01,Norte,AM,Manaus,4567561,121.5,26.2,1502,81,3,32.88,Médio
2015,12,2015-12-01,Norte,PA,Belém,1482847,113.1,27.6,503,26,0,33.92,Médio
2015,12,2015-12-01,Norte,PA,Santarém,4204682,131.9,26.6,1479,85,2,35.18,Médio
2015,12,2015-12-01,Norte,RO,Porto Velho,539131,112.2,24.8,188,9,0,34.87,Médio
2015,12,2015-12-01,Norte,TO,Palmas,4529027,175.6,28.4,1897,96,4,41.89,Médio
2015,12,2015-12-01,Nordeste,BA,Salvador,4198754,145.5,27.9,1551,100,4,36.94,Médio
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,2994451,143.2,26.2,1117,45,2,37.3,Médio
2015,12,2015-12-01,Nordeste,PE,Recife,3132720,138.4,29.6,1215,56,2,38.78,Médio
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,458740,247.6,25.7,217,16,1,47.3,Médio
2015,12,2015-12-01,Nordeste,CE,Fortaleza,3673309,129.1,27.9,1340,61,0,36.48,Médio
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,1804218,209.4,27.5,775,45,2,42.95,Médio
2015,12,2015-12-01,Nordeste,MA,São Luís,277697,153.7,27.5,97,4,0,34.93,Médio
2015,12,2015-12-01,Nordeste,PB,João Pessoa,1055330,101.1,26.9,333,16,3,31.55,Médio
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,4894575,210.7,25.8,2037,97,3,41.62,Médio
2015,12,2015-12-01,Centro-Oeste,GO,Goiânia,4160372,185.6,27.1,1657,76,1,39.83,Médio
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goiânia,1090787,184.0,27.6,422,18,0,38.69,Médio
2015,12,2015-12-01,Centro-Oeste,MT,Cuiabá,2437474,166.2,25.0,878,52,3,36.02,Médio
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,3718645,127.4,23.5,1145,66,1,30.79,Médio
2015,12,2015-12-01,Sudeste,SP,São Paulo,4200033,105.1,26.7,1344,66,0,32.0,Médio
2015,12,2015-12-01,Sudeste,SP,Campinas,1367942,198.7,24.7,507,23,1,37.06,Médio
2015,12,2015-12-01,Sudeste,SP,Ribeirão Preto,4267829,92.4,27.2,1332,70,2,31.21,Médio
2015,12,2015-12-01,Sudeste,RJ,Rio de Janeiro,2480813,139.1,28.2,870,41,0,35.07,Médio
2015,12,2015-12-01,Sudeste,RJ,Niterói,1666815,97.2,25.6,529,20,0,31.74,Médio
2015,12,2015-12-01,Sudeste,RJ,Nova Iguaçu,4106188,122.4,27.4,1486,69,8,36.19,Médio
2015,12,2015-12-01,Sudeste,RJ,Petrópolis,4674532,154.0,27.8,1901,99,5,40.67,Médio
2015,12,2015-12-01,Sudeste,MG,Belo Horizonte,2554476,145.9,26.9,924,43,4,36.17,Médio
2015,12,2015-12-01,Sudeste,MG,Uberlândia,470202,104.5,29.8,167,5,0,35.52,Médio
2015,12,2015-12-01,Sudeste,MG,Juiz de Fora,502447,97.1,23.6,140,5,1,27.86,Médio
2015,12,2015-12-01,Sudeste,ES,Vitória,3778596,166.8,29.6,1579,96,4,41.79,Médio
2015,12,2015-12-01,Sudeste,ES,Vila Velha,4749917,167.2,26.9,1805,96,4,38.0,Médio
2015,12,2015-12-01,Sudeste,ES,Serra,4941928,56.2,28.1,1390,74,1,28.13,Médio
2015,12,2015-12-01,Sul,PR,Curitiba,4796341,51.2,23.6,1112,57,3,23.18,Médio
2015,12,2015-12-01,Sul,PR,Londrina,4673933,124.5,21.2,1325,64,0,28.35,Médio
2015,12,2015-12-01,Sul,SC,Florianópolis,4451762,120.0,24.9,1413,86,1,31.74,Médio
2015,12,2015-12-01,Sul,SC,Joinville,1641114,161.6,20.1,507,24,0,30.89,Médio
2015,12,2015-12-01,Sul,RS,Porto Alegre,2673562,75.5,18.1,548,31,0,20.5,Médio
2015,12,2015-12-01,Sul,RS,Caxias do Sul,4283448,166.4,19.4,1360,73,2,31.75,Médio
2016,1,2016-01-01,Norte,AM,Manaus,4371078,210.2,26.5,1886,84,2,43.15,Médio
2016,1,2016-01-01,Norte,PA,Belém,828799,141.1,26.9,326,16,1,39.33,Médio
2016,1,2016-01-01,Norte,PA,Santarém,3744014,128.5,29.1,1363,56,1,36.4,Médio
2016,1,2016-01-01,Norte,RO,Porto Velho,2265790,148.7,24.6,768,29,0,33.9,Médio
2016,1,2016-01-01,Norte,TO,Palmas,1741523,142.3,27.8,670,31,2,38.47,Médio
2016,1,2016-01-01,Nordeste,BA,Salvador,3757650,142.7,24.4,1302,68,2,34.65,Médio
2016,1,2016-01-01,Nordeste,BA,Feira de Santana,3590472,113.1,23.5,1046,52,2,29.13,Médio
2016,1,2016-01-01,Nordeste,PE,Recife,2179997,117.0,26.6,706,30,2,32.39,Médio
2016,1,2016-01-01,Nordeste,PE,Jaboatão dos Guararapes,1681340,150.4,27.5,658,40,0,39.14,Médio
2016,1,2016-01-01,Nordeste,CE,Fortaleza,3738022,140.1,26.6,1362,56,1,36.44,Médio
2016,1,2016-01-01,Nordeste,CE,Juazeiro do Norte,2196292,146.2,28.9,828,40,0,37.7,Médio
2016,1,2016-01-01,Nordeste,MA,São Luís,3815962,113.4,25.0,1199,57,4,31.42,Médio
2016,1,2016-01-01,Nordeste,PB,João Pessoa,2653956,88.7,26.0,830,41,0,31.27,Médio
2016,1,2016-01-01,Centro-Oeste,DF,Brasília,2896255,82.9,29.4,946,49,2,32.66,Médio
2016,1,2016-01-01,Centro-Oeste,GO,Goiânia,1119219,111.9,26.7,389,17,2,34.76,Médio
2016,1,2016-01-01,Centro-Oeste,GO,Aparecida de Goiânia,1184902,102.3,25.2,393,22,2,33.17,Médio
2016,1,2016-01-01,Centro-Oeste,MT,Cuiabá,1225925,105.6,25.7,398,25,0,32.47,Médio
2016,1,2016-01-01,Centro-Oeste,MS,Campo Grande,2885925,145.5,27.9,1080,56,2,37.42,Médio
2016,1,2016-01-01,Sudeste,SP,São Paulo,2555992,187.7,28.1,1037,59,0,40.57,Médio
2016,1,2016-01-01,Sudeste,SP,Campinas,2406755,129.4,27.3,893,50,2,37.1,Médio
2016,1,2016-01-01,Sudeste,SP,Ribeirão Preto,248245,105.9,23.2,79,4,0,31.82,Médio
2016,1,2016-01-01,Sudeste,RJ,Rio de Janeiro,1757003,132.6,30.7,674,30,2,38.36,Médio
2016,1,2016-01-01,Sudeste,RJ,Niterói,3499318,170.7,26.3,1291,62,3,36.89,Médio
2016,1,2016-01-01,Sudeste,RJ,Nova Iguaçu,2343198,163.2,28.0,897,45,3,38.28,Médio
2016,1,2016-01-01,Sudeste,RJ,Petrópolis,4466477,138.6,25.7,1505,79,2,33.7,Médio
2016,1,2016-01-01,Sudeste,MG,Belo Horizonte,1692204,148.2,23.9,577,23,1,34.1,Médio
2016,1,2016-01-01,Sudeste,MG,Uberlândia,2024178,145.4,29.4,778,44,1,38.44,Médio
2016,1,2016-01-01,Sudeste,MG,Juiz de Fora,3421040,206.4,27.3,1460,74,0,42.68,Médio
2016,1,2016-01-01,Sudeste,ES,Vitória,4612934,103.8,28.3,1583,82,2,34.32,Médio
2016,1,2016-01-01,Sudeste,ES,Vila Velha,4367775,124.1,27.5,1511,78,6,34.59,Médio
2016,1,2016-01-01,Sudeste,ES,Serra,1075621,145.5,28.1,375,9,1,34.86,Médio
2016,1,2016-01-01,Sul,PR,Curitiba,3134734,141.8,22.4,1026,59,1,32.73,Médio
2016,1,2016-01-01,Sul,PR,Londrina,998100,145.7,22.1,344,14,0,34.47,Médio
2016,1,2016-01-01,Sul,SC,Florianópolis,3411840,110.8,21.0,929,50,0,27.23,Médio
2016,1,2016-01-01,Sul,SC,Joinville,452669,132.8,20.5,137,8,0,30.26,Médio
2016,1,2016-01-01,Sul,RS,Porto Alegre,3722470,127.5,18.5,1009,46,1,27.11,Médio
2016,1,2016-01-01,Sul,RS,Caxias do Sul,1392981,81.9,17.7,298,18,1,21.39,Médio
2016,2,2016-02-01,Norte,AM,Manaus,4629857,150.7,26.6,1633,76,3,35.27,Médio
2016,2,2016-02-01,Norte,PA,Belém,3221945,131.1,26.7,1090,61,0,33.83,Médio
2016,2,2016-02-01,Norte,PA,Santarém,2927548,113.0,25.3,917,35,4,31.32,Médio
2016,2,2016-02-01,Norte,RO,Porto Velho,992266,86.8,24.5,276,10,1,27.82,Médio
2016,2,2016-02-01,Norte,TO,Palmas,440273,175.5,28.2,179,13,0,40.66,Médio
2016,2,2016-02-01,Nordeste,BA,Salvador,4848163,95.8,23.8,1363,66,1,28.11,Médio
2016,2,2016-02-01,Nordeste,BA,Feira de Santana,3262120,174.5,24.3,1156,75,1,35.44,Médio
2016,2,2016-02-01,Nordeste,PE,Recife,4543669,162.1,25.2,1597,76,2,35.15,Médio
2016,2,2016-02-01,Nordeste,PE,Jaboatão dos Guararapes,400363,137.3,26.8,118,7,0,29.47,Médio
2016,2,2016-02-01,Nordeste,CE,Fortaleza,2859958,114.3,26.3,932,40,0,32.59,Médio
2016,2,2016-02-01,Nordeste,CE,Juazeiro do Norte,520287,136.2,28.3,182,8,1,34.98,Médio
2016,2,2016-02-01,Nordeste,MA,São Luís,2861677,152.4,26.9,1090,62,0,38.09,Médio
2016,2,2016-02-01,Nordeste,PB,João Pessoa,3103802,153.5,23.0,996,55,1,32.09,Médio
2016,2,2016-02-01,Centro-Oeste,DF,Brasília,3028191,160.1,30.8,1225,52,1,40.45,Médio
2016,2,2016-02-01,Centro-Oeste,GO,Goiânia,476611,127.8,25.2,180,10,0,37.77,Médio
2016,2,2016-02-01,Centro-Oeste,GO,Aparecida de Goiânia,3993330,72.9,28.1,1251,68,0,31.33,Médio
2016,2,2016-02-01,Centro-Oeste,MT,Cuiabá,4810033,111.1,31.5,1822,86,1,37.88,Médio
2016,2,2016-02-01,Centro-Oeste,MS,Campo Grande,159272,119.2,26.5,49,2,0,30.76,Médio
2016,2,2016-02-01,Sudeste,SP,São Paulo,4820386,129.4,29.3,1779,74,4,36.91,Médio
2016,2,2016-02-01,Sudeste,SP,Campinas,1666055,205.4,27.0,752,38,0,45.14,Médio
2016,2,2016-02-01,Sudeste,SP,Ribeirão Preto,1292030,137.7,26.4,458,28,0,35.45,Médio
2016,2,2016-02-01,Sudeste,RJ,Rio de Janeiro,157797,92.6,28.0,41,5,0,25.98,Médio
2016,2,2016-02-01,Sudeste,RJ,Niterói,4263534,204.5,28.1,1843,85,3,43.23,Médio
2016,2,2016-02-01,Sudeste,RJ,Nova Iguaçu,2400018,94.8,26.9,757,38,0,31.54,Médio
2016,2,2016-02-01,Sudeste,RJ,Petrópolis,4581128,150.8,26.6,1673,90,5,36.52,Médio
2016,2,2016-02-01,Sudeste,MG,Belo Horizonte,1088605,158.5,26.6,441,30,1,40.51,Médio
2016,2,2016-02-01,Sudeste,MG,Uberlândia,499691,174.2,23.5,181,5,0,36.22,Médio
2016,2,2016-02-01,Sudeste,MG,Juiz de Fora,2050347,159.6,28.9,829,37,1,40.43,Médio
2016,2,2016-02-01,Sudeste,ES,Vitória,3568437,108.6,24.3,1084,60,2,30.38,Médio
2016,2,2016-02-01,Sudeste,ES,Vila Velha,2353862,193.2,26.2,898,53,1,38.15,Médio
2016,2,2016-02-01,Sudeste,ES,Serra,2740624,107.9,26.2,912,56,1,33.28,Médio
2016,2,2016-02-01,Sul,PR,Curitiba,1176167,210.6,21.5,445,23,1,37.83,Médio
